orderid,customerid,orderplaceddatetime,ordercompletiondatetime,orderstatus
2741,1,1979-04-22 13:01:28,1979-04-22 13:01:28,InProgress
2742,5,1981-09-30 09:57:39,1981-09-30 09:57:39,InProgress
2743,9,2009-07-09 13:40:56,2009-07-09 13:40:56,Cancelled
2744,5,2017-07-26 13:20:28,2017-07-26 13:20:28,Completed
2745,4,1981-04-24 16:34:43,1981-04-24 16:34:43,Completed
2746,6,1988-04-18 00:40:10,1988-04-18 00:40:10,InProgress
2747,3,2012-03-15 12:39:33,2012-03-15 12:39:33,Completed
2748,6,2013-09-20 18:08:34,2013-09-20 18:08:34,Completed
2749,6,1999-07-03 12:06:41,1999-07-03 12:06:41,Completed
2750,2,2019-07-14 04:21:03,2019-07-14 04:21:03,InProgress
2751,1,1999-07-24 05:26:41,1999-07-24 05:26:41,Completed
2752,10,2005-04-05 20:05:39,2005-04-05 20:05:39,InProgress
2753,8,1982-01-27 18:44:49,1982-01-27 18:44:49,InProgress
2754,8,1997-07-16 01:48:12,1997-07-16 01:48:12,Completed
2755,9,1982-11-07 15:13:26,1982-11-07 15:13:26,Cancelled
2756,10,1989-04-13 18:17:01,1989-04-13 18:17:01,Completed
2757,8,2017-05-13 01:36:54,2017-05-13 01:36:54,Cancelled
2758,5,1996-08-12 09:11:07,1996-08-12 09:11:07,Cancelled
2759,6,1983-03-30 09:45:52,1983-03-30 09:45:52,Cancelled
2760,4,2021-10-21 07:35:46,2021-10-21 07:35:46,InProgress
2761,7,2012-08-19 08:30:23,2012-08-19 08:30:23,Completed
2762,5,1972-07-25 00:09:47,1972-07-25 00:09:47,InProgress
2763,10,1982-09-25 05:24:34,1982-09-25 05:24:34,Cancelled
2764,8,1985-07-09 11:29:02,1985-07-09 11:29:02,InProgress
2765,9,1995-01-05 02:25:22,1995-01-05 02:25:22,Cancelled
2766,10,2013-10-09 05:47:27,2013-10-09 05:47:27,Cancelled
2767,6,2010-09-24 05:20:52,2010-09-24 05:20:52,InProgress
2768,4,1972-07-15 08:23:58,1972-07-15 08:23:58,Cancelled
2769,8,1970-11-24 11:07:57,1970-11-24 11:07:57,Completed
2770,4,1995-09-05 18:34:54,1995-09-05 18:34:54,Completed
2771,10,2013-10-18 05:04:40,2013-10-18 05:04:40,Cancelled
2772,7,2002-12-02 13:59:46,2002-12-02 13:59:46,InProgress
2773,4,2008-05-24 00:12:14,2008-05-24 00:12:14,Cancelled
2774,1,2006-12-18 15:22:02,2006-12-18 15:22:02,Completed
2775,2,2018-07-25 23:53:47,2018-07-25 23:53:47,Cancelled
2776,2,1972-01-01 10:53:36,1972-01-01 10:53:36,InProgress
2777,7,1990-10-07 19:05:39,1990-10-07 19:05:39,Completed
2778,5,1982-03-25 11:30:46,1982-03-25 11:30:46,InProgress
2779,7,2015-02-10 03:22:00,2015-02-10 03:22:00,InProgress
2780,6,2001-05-29 23:36:00,2001-05-29 23:36:00,InProgress
2781,1,2010-01-10 03:23:17,2010-01-10 03:23:17,InProgress
2782,5,1970-04-02 08:17:58,1970-04-02 08:17:58,InProgress
2783,4,2021-07-23 19:20:54,2021-07-23 19:20:54,InProgress
2784,7,1983-02-19 02:26:30,1983-02-19 02:26:30,InProgress
2785,4,1993-05-07 20:36:47,1993-05-07 20:36:47,Completed
2786,9,2012-11-14 01:58:05,2012-11-14 01:58:05,InProgress
2787,9,1992-08-03 21:50:50,1992-08-03 21:50:50,Cancelled
2788,2,2010-12-06 16:31:04,2010-12-06 16:31:04,InProgress
2789,9,2019-12-13 05:13:43,2019-12-13 05:13:43,Completed
2790,2,1988-05-08 01:54:21,1988-05-08 01:54:21,Cancelled
2791,9,2010-10-27 17:53:28,2010-10-27 17:53:28,Completed
2792,9,1972-07-18 07:55:28,1972-07-18 07:55:28,Cancelled
2793,1,1998-01-14 15:15:41,1998-01-14 15:15:41,Cancelled
2794,9,1983-07-03 11:43:27,1983-07-03 11:43:27,Cancelled
2795,10,2016-05-31 02:07:18,2016-05-31 02:07:18,Cancelled
2796,1,2009-10-29 05:12:45,2009-10-29 05:12:45,InProgress
2797,6,1999-09-09 05:54:21,1999-09-09 05:54:21,InProgress
2798,4,2016-04-14 12:52:42,2016-04-14 12:52:42,Completed
2799,3,2001-01-22 04:56:58,2001-01-22 04:56:58,InProgress
2800,5,1971-07-27 20:11:03,1971-07-27 20:11:03,Completed
2801,3,1994-09-29 12:49:18,1994-09-29 12:49:18,Cancelled
2802,8,2016-01-26 10:54:01,2016-01-26 10:54:01,Completed
2803,1,2009-07-19 00:24:15,2009-07-19 00:24:15,InProgress
2804,9,1996-01-21 09:46:42,1996-01-21 09:46:42,Completed
2805,2,2000-11-08 21:18:06,2000-11-08 21:18:06,Cancelled
2806,4,1995-10-17 08:54:06,1995-10-17 08:54:06,Completed
2807,9,1982-11-04 05:23:50,1982-11-04 05:23:50,Cancelled
2808,4,2020-02-27 06:47:39,2020-02-27 06:47:39,InProgress
2809,5,2007-09-08 17:32:59,2007-09-08 17:32:59,Completed
2810,5,1979-11-11 17:10:18,1979-11-11 17:10:18,Cancelled
2811,4,1978-07-18 13:54:04,1978-07-18 13:54:04,Cancelled
2812,9,1998-04-18 16:24:11,1998-04-18 16:24:11,Cancelled
2813,3,2001-12-10 15:08:24,2001-12-10 15:08:24,Completed
2814,7,2011-07-13 07:19:21,2011-07-13 07:19:21,InProgress
2815,7,1989-07-25 21:24:31,1989-07-25 21:24:31,Cancelled
2816,4,2009-12-22 01:07:13,2009-12-22 01:07:13,Completed
2817,1,1992-09-10 10:12:27,1992-09-10 10:12:27,Cancelled
2818,2,2000-10-25 17:05:53,2000-10-25 17:05:53,Cancelled
2819,2,1998-07-28 10:23:34,1998-07-28 10:23:34,InProgress
2820,2,1993-01-30 00:48:22,1993-01-30 00:48:22,Completed
2821,5,2018-03-12 09:17:28,2018-03-12 09:17:28,Completed
2822,1,1980-08-01 04:40:24,1980-08-01 04:40:24,InProgress
2823,8,2009-11-16 13:51:05,2009-11-16 13:51:05,InProgress
2824,2,1995-02-21 09:24:25,1995-02-21 09:24:25,Cancelled
2825,7,1990-04-17 02:17:12,1990-04-17 02:17:12,Completed
2826,10,1980-06-19 20:19:59,1980-06-19 20:19:59,InProgress
2827,7,2003-08-31 23:56:37,2003-08-31 23:56:37,InProgress
2828,8,1997-05-22 17:17:09,1997-05-22 17:17:09,Completed
2829,4,2017-07-03 02:20:56,2017-07-03 02:20:56,Completed
2830,10,2020-05-22 18:46:02,2020-05-22 18:46:02,Completed
2831,1,1988-11-02 19:26:20,1988-11-02 19:26:20,InProgress
2832,5,1977-03-24 22:37:29,1977-03-24 22:37:29,InProgress
2833,1,1986-11-12 06:50:01,1986-11-12 06:50:01,Completed
2834,2,2017-10-12 04:48:53,2017-10-12 04:48:53,InProgress
2835,9,2015-10-24 02:28:24,2015-10-24 02:28:24,InProgress
2836,8,1970-04-24 05:21:22,1970-04-24 05:21:22,Cancelled
2837,4,2020-09-13 08:36:58,2020-09-13 08:36:58,Completed
2838,2,1982-08-11 13:29:58,1982-08-11 13:29:58,InProgress
2839,8,2013-06-16 01:31:53,2013-06-16 01:31:53,Cancelled
2840,4,1997-02-04 03:03:22,1997-02-04 03:03:22,Cancelled
2841,10,1976-04-15 00:51:42,1976-04-15 00:51:42,Cancelled
2842,1,1986-09-05 11:38:51,1986-09-05 11:38:51,Cancelled
2843,6,1976-03-31 03:11:32,1976-03-31 03:11:32,Completed
2844,1,1971-09-22 23:11:49,1971-09-22 23:11:49,Completed
2845,9,2000-09-09 06:56:31,2000-09-09 06:56:31,Cancelled
2846,4,1994-07-15 04:20:28,1994-07-15 04:20:28,Cancelled
2847,2,1993-12-26 23:36:01,1993-12-26 23:36:01,InProgress
2848,7,1997-01-16 06:18:23,1997-01-16 06:18:23,Cancelled
2849,6,1971-05-05 21:16:42,1971-05-05 21:16:42,InProgress
2850,10,1977-08-21 17:13:07,1977-08-21 17:13:07,Cancelled
2851,1,2018-04-17 22:14:35,2018-04-17 22:14:35,Cancelled
2852,4,2006-05-23 07:42:35,2006-05-23 07:42:35,Completed
2853,6,2020-10-14 20:41:16,2020-10-14 20:41:16,Cancelled
2854,8,1979-08-28 22:25:30,1979-08-28 22:25:30,Completed
2855,9,1983-09-30 12:24:48,1983-09-30 12:24:48,Completed
2856,8,2021-01-16 22:56:19,2021-01-16 22:56:19,InProgress
2857,1,2006-05-06 20:27:33,2006-05-06 20:27:33,Cancelled
2858,8,1973-03-12 11:30:41,1973-03-12 11:30:41,Completed
2859,6,1970-04-29 11:32:32,1970-04-29 11:32:32,InProgress
2860,6,2013-03-31 07:52:41,2013-03-31 07:52:41,Completed
2861,7,2008-04-14 21:36:20,2008-04-14 21:36:20,InProgress
2862,7,1982-03-13 02:48:55,1982-03-13 02:48:55,Completed
2863,6,1970-08-27 10:22:31,1970-08-27 10:22:31,Completed
2864,10,2022-01-14 21:37:00,2022-01-14 21:37:00,Cancelled
2865,2,2013-05-06 20:58:23,2013-05-06 20:58:23,InProgress
2866,8,2021-10-11 03:14:30,2021-10-11 03:14:30,InProgress
2867,5,1992-12-21 10:33:48,1992-12-21 10:33:48,Cancelled
2868,7,1971-07-23 07:11:34,1971-07-23 07:11:34,Cancelled
2869,4,2001-06-23 23:16:53,2001-06-23 23:16:53,InProgress
2870,2,1989-02-21 18:53:21,1989-02-21 18:53:21,InProgress
2871,8,1989-06-29 17:05:21,1989-06-29 17:05:21,InProgress
2872,7,1986-09-07 05:42:50,1986-09-07 05:42:50,Cancelled
2873,8,1970-05-31 20:46:57,1970-05-31 20:46:57,Cancelled
2874,3,1992-12-14 11:52:16,1992-12-14 11:52:16,Completed
2875,7,1971-08-16 02:13:48,1971-08-16 02:13:48,InProgress
2876,8,1979-06-01 18:55:37,1979-06-01 18:55:37,Cancelled
2877,8,2019-11-01 10:45:25,2019-11-01 10:45:25,Completed
2878,5,1994-01-31 21:16:46,1994-01-31 21:16:46,Completed
2879,2,1980-12-19 14:12:30,1980-12-19 14:12:30,Cancelled
2880,7,1991-05-25 00:17:13,1991-05-25 00:17:13,Completed
2881,2,1984-11-21 04:47:24,1984-11-21 04:47:24,Cancelled
2882,9,1988-10-17 01:32:07,1988-10-17 01:32:07,Completed
2883,9,2018-07-10 19:49:40,2018-07-10 19:49:40,InProgress
2884,4,1985-07-07 00:08:59,1985-07-07 00:08:59,InProgress
2885,3,2015-03-07 02:16:04,2015-03-07 02:16:04,Cancelled
2886,6,1986-07-10 13:34:40,1986-07-10 13:34:40,Completed
2887,10,1980-07-27 21:22:10,1980-07-27 21:22:10,Cancelled
2888,2,2002-11-02 12:26:18,2002-11-02 12:26:18,Completed
2889,6,2001-12-18 07:47:01,2001-12-18 07:47:01,InProgress
2890,5,2009-01-28 07:21:22,2009-01-28 07:21:22,Cancelled
2891,8,2000-04-22 04:18:19,2000-04-22 04:18:19,InProgress
2892,5,1994-12-29 20:48:32,1994-12-29 20:48:32,Completed
2893,10,1984-03-25 04:35:40,1984-03-25 04:35:40,Completed
2894,8,1978-06-09 14:35:18,1978-06-09 14:35:18,Cancelled
2895,7,1982-09-17 11:01:00,1982-09-17 11:01:00,InProgress
2896,9,2007-08-03 18:23:26,2007-08-03 18:23:26,Completed
2897,7,2005-09-26 08:38:15,2005-09-26 08:38:15,Cancelled
2898,1,1999-09-28 06:48:54,1999-09-28 06:48:54,InProgress
2899,2,1979-09-16 14:00:04,1979-09-16 14:00:04,Completed
2900,8,2017-12-17 05:19:28,2017-12-17 05:19:28,InProgress
2901,6,2002-11-17 10:00:15,2002-11-17 10:00:15,Cancelled
2902,8,2010-12-14 00:51:46,2010-12-14 00:51:46,Cancelled
2903,7,1979-03-22 20:19:42,1979-03-22 20:19:42,InProgress
2904,10,1998-05-28 00:46:01,1998-05-28 00:46:01,InProgress
2905,2,1985-04-20 19:35:22,1985-04-20 19:35:22,Completed
2906,3,1974-07-07 00:48:14,1974-07-07 00:48:14,Cancelled
2907,9,1974-03-19 13:43:11,1974-03-19 13:43:11,Completed
2908,7,2013-02-23 04:44:10,2013-02-23 04:44:10,Cancelled
2909,9,2008-08-24 07:08:57,2008-08-24 07:08:57,Completed
2910,10,1973-03-09 05:40:20,1973-03-09 05:40:20,Completed
2911,4,2017-04-07 02:46:00,2017-04-07 02:46:00,Cancelled
2912,10,1985-09-04 17:18:13,1985-09-04 17:18:13,Cancelled
2913,2,2005-12-04 09:44:58,2005-12-04 09:44:58,InProgress
2914,3,1984-03-20 04:56:49,1984-03-20 04:56:49,InProgress
2915,4,2015-03-31 01:56:37,2015-03-31 01:56:37,Cancelled
2916,9,2005-01-24 17:14:56,2005-01-24 17:14:56,InProgress
2917,9,2021-03-26 18:19:12,2021-03-26 18:19:12,InProgress
2918,4,2010-10-18 10:54:51,2010-10-18 10:54:51,InProgress
2919,2,2009-06-01 11:48:28,2009-06-01 11:48:28,Cancelled
2920,10,2017-10-03 01:16:18,2017-10-03 01:16:18,Completed
2921,7,1979-01-21 12:37:21,1979-01-21 12:37:21,Cancelled
2922,9,2005-07-31 16:33:54,2005-07-31 16:33:54,Completed
2923,1,1975-10-10 05:55:12,1975-10-10 05:55:12,Completed
2924,2,1987-11-13 00:15:24,1987-11-13 00:15:24,Cancelled
2925,9,1992-06-26 16:31:52,1992-06-26 16:31:52,Cancelled
2926,1,1981-01-24 02:18:23,1981-01-24 02:18:23,Cancelled
2927,1,1986-05-11 05:58:39,1986-05-11 05:58:39,Completed
2928,3,1981-05-15 18:57:55,1981-05-15 18:57:55,Cancelled
2929,10,2006-05-07 15:13:23,2006-05-07 15:13:23,InProgress
2930,4,1985-10-25 19:19:54,1985-10-25 19:19:54,InProgress
2931,4,2012-02-21 22:50:15,2012-02-21 22:50:15,Completed
2932,1,2019-04-23 17:41:47,2019-04-23 17:41:47,Cancelled
2933,5,2009-12-20 21:51:41,2009-12-20 21:51:41,Cancelled
2934,4,2020-10-02 14:04:35,2020-10-02 14:04:35,Cancelled
2935,5,1993-05-19 15:30:44,1993-05-19 15:30:44,Cancelled
2936,6,1974-06-01 02:46:42,1974-06-01 02:46:42,InProgress
2937,5,1986-04-17 06:53:09,1986-04-17 06:53:09,Cancelled
2938,8,2010-05-08 19:34:04,2010-05-08 19:34:04,Completed
2939,9,2004-04-26 08:48:44,2004-04-26 08:48:44,Completed
2940,9,2009-01-19 08:10:15,2009-01-19 08:10:15,InProgress
2941,1,1992-07-03 05:46:36,1992-07-03 05:46:36,Cancelled
2942,8,1989-07-21 11:14:31,1989-07-21 11:14:31,Completed
2943,8,1988-03-19 03:49:28,1988-03-19 03:49:28,InProgress
2944,2,1973-09-02 19:17:46,1973-09-02 19:17:46,Completed
2945,3,2019-07-03 02:30:39,2019-07-03 02:30:39,Completed
2946,10,1974-09-19 09:41:59,1974-09-19 09:41:59,InProgress
2947,7,1992-02-15 10:31:04,1992-02-15 10:31:04,InProgress
2948,2,1996-07-05 21:49:27,1996-07-05 21:49:27,InProgress
2949,3,1998-05-06 16:03:47,1998-05-06 16:03:47,Completed
2950,4,1987-12-19 00:02:57,1987-12-19 00:02:57,Cancelled
2951,8,2013-01-04 22:07:06,2013-01-04 22:07:06,Cancelled
2952,3,1989-12-01 20:46:58,1989-12-01 20:46:58,InProgress
2953,3,2019-01-13 01:24:41,2019-01-13 01:24:41,Cancelled
2954,8,1993-10-08 02:19:19,1993-10-08 02:19:19,Completed
2955,4,2004-10-02 13:10:04,2004-10-02 13:10:04,Cancelled
2956,3,1970-01-10 15:37:01,1970-01-10 15:37:01,Completed
2957,5,1972-03-05 03:07:40,1972-03-05 03:07:40,Completed
2958,1,2017-02-13 13:04:05,2017-02-13 13:04:05,InProgress
2959,9,2002-10-15 16:06:58,2002-10-15 16:06:58,Completed
2960,9,1975-04-06 16:04:02,1975-04-06 16:04:02,Cancelled
2961,2,1997-10-25 19:33:34,1997-10-25 19:33:34,Completed
2962,10,1972-07-04 00:32:36,1972-07-04 00:32:36,InProgress
2963,1,2002-10-29 09:54:34,2002-10-29 09:54:34,Completed
2964,9,1983-07-07 07:11:50,1983-07-07 07:11:50,InProgress
2965,2,2002-04-07 10:56:51,2002-04-07 10:56:51,Completed
2966,8,2011-12-05 10:08:12,2011-12-05 10:08:12,InProgress
2967,6,1999-06-28 17:54:59,1999-06-28 17:54:59,InProgress
2968,7,1983-01-15 22:53:16,1983-01-15 22:53:16,Completed
2969,2,2011-01-14 09:47:41,2011-01-14 09:47:41,Cancelled
2970,10,2017-10-08 09:13:34,2017-10-08 09:13:34,InProgress
2971,7,1989-05-20 02:35:39,1989-05-20 02:35:39,InProgress
2972,2,2015-05-03 10:58:14,2015-05-03 10:58:14,InProgress
2973,6,1979-07-17 00:00:21,1979-07-17 00:00:21,Cancelled
2974,3,2021-09-22 14:37:05,2021-09-22 14:37:05,Cancelled
2975,3,1975-11-21 21:31:14,1975-11-21 21:31:14,Completed
2976,5,1996-07-18 20:09:41,1996-07-18 20:09:41,Cancelled
2977,1,1979-02-15 18:43:09,1979-02-15 18:43:09,Cancelled
2978,1,1975-01-28 09:41:46,1975-01-28 09:41:46,Completed
2979,10,2016-06-14 01:56:30,2016-06-14 01:56:30,InProgress
2980,4,2014-05-27 17:02:26,2014-05-27 17:02:26,Cancelled
2981,9,1976-07-18 18:23:58,1976-07-18 18:23:58,Completed
2982,1,1973-11-05 06:18:13,1973-11-05 06:18:13,InProgress
2983,7,1991-06-24 10:13:38,1991-06-24 10:13:38,Completed
2984,2,2004-03-04 23:23:21,2004-03-04 23:23:21,Completed
2985,6,2005-06-05 00:57:04,2005-06-05 00:57:04,InProgress
2986,8,2013-12-17 05:19:20,2013-12-17 05:19:20,Cancelled
2987,7,1971-02-02 15:34:35,1971-02-02 15:34:35,Completed
2988,10,1998-09-26 13:13:44,1998-09-26 13:13:44,Cancelled
2989,1,1993-03-17 12:18:42,1993-03-17 12:18:42,InProgress
2990,8,1997-08-24 03:34:26,1997-08-24 03:34:26,Cancelled
2991,9,2013-11-30 23:54:42,2013-11-30 23:54:42,Completed
2992,1,1978-08-09 05:57:27,1978-08-09 05:57:27,InProgress
2993,9,2007-05-23 20:47:38,2007-05-23 20:47:38,InProgress
2994,7,1975-04-29 16:17:13,1975-04-29 16:17:13,Completed
2995,6,2014-12-28 20:57:07,2014-12-28 20:57:07,Completed
2996,3,2018-06-10 23:29:45,2018-06-10 23:29:45,InProgress
2997,3,1999-03-14 23:57:45,1999-03-14 23:57:45,Cancelled
2998,8,2013-05-16 21:05:00,2013-05-16 21:05:00,Completed
2999,1,1990-07-06 18:33:46,1990-07-06 18:33:46,InProgress
3000,6,1975-03-26 16:30:44,1975-03-26 16:30:44,Completed
3001,8,1977-11-18 22:23:59,1977-11-18 22:23:59,InProgress
3002,7,2002-03-14 03:58:49,2002-03-14 03:58:49,InProgress
3003,2,1988-06-26 15:22:07,1988-06-26 15:22:07,Cancelled
3004,1,2000-05-20 00:35:32,2000-05-20 00:35:32,Completed
3005,1,1984-11-19 03:34:14,1984-11-19 03:34:14,Completed
3006,4,1985-06-17 07:32:51,1985-06-17 07:32:51,Cancelled
3007,4,1994-04-27 04:35:04,1994-04-27 04:35:04,Cancelled
3008,9,1983-03-31 07:33:48,1983-03-31 07:33:48,Completed
3009,2,2014-03-27 21:22:47,2014-03-27 21:22:47,InProgress
3010,3,2020-08-22 13:12:31,2020-08-22 13:12:31,InProgress
3011,2,1979-08-27 11:04:28,1979-08-27 11:04:28,Completed
3012,1,1990-03-04 03:19:11,1990-03-04 03:19:11,Completed
3013,2,1973-10-23 04:28:40,1973-10-23 04:28:40,Completed
3014,4,1977-11-11 07:59:38,1977-11-11 07:59:38,InProgress
3015,7,1971-03-10 16:00:07,1971-03-10 16:00:07,InProgress
3016,10,1982-10-27 19:07:55,1982-10-27 19:07:55,InProgress
3017,4,1990-09-20 22:18:09,1990-09-20 22:18:09,InProgress
3018,1,2014-05-09 00:24:51,2014-05-09 00:24:51,Completed
3019,6,2015-04-18 17:41:04,2015-04-18 17:41:04,InProgress
3020,6,1988-04-11 06:52:40,1988-04-11 06:52:40,InProgress
3021,8,2012-05-09 17:25:28,2012-05-09 17:25:28,InProgress
3022,1,1976-09-01 23:06:36,1976-09-01 23:06:36,Cancelled
3023,9,1971-10-20 02:04:29,1971-10-20 02:04:29,Completed
3024,8,1985-05-09 05:09:14,1985-05-09 05:09:14,InProgress
3025,4,1974-07-05 16:08:39,1974-07-05 16:08:39,InProgress
3026,3,2008-02-19 06:22:04,2008-02-19 06:22:04,Cancelled
3027,6,1996-02-23 17:40:28,1996-02-23 17:40:28,Completed
3028,2,1970-06-19 08:47:14,1970-06-19 08:47:14,Cancelled
3029,4,1976-02-06 01:20:38,1976-02-06 01:20:38,Completed
3030,6,2004-12-13 20:23:56,2004-12-13 20:23:56,Completed
3031,4,2015-07-29 16:50:24,2015-07-29 16:50:24,Cancelled
3032,1,1973-09-05 11:52:36,1973-09-05 11:52:36,Completed
3033,1,2007-11-11 17:58:12,2007-11-11 17:58:12,InProgress
3034,8,2004-08-19 13:06:24,2004-08-19 13:06:24,InProgress
3035,2,2005-06-13 12:18:35,2005-06-13 12:18:35,InProgress
3036,8,2013-06-26 14:36:33,2013-06-26 14:36:33,InProgress
3037,2,1995-07-18 19:31:34,1995-07-18 19:31:34,InProgress
3038,10,1993-01-20 12:13:52,1993-01-20 12:13:52,InProgress
3039,9,1981-06-18 01:44:41,1981-06-18 01:44:41,Completed
3040,4,2007-10-07 20:08:35,2007-10-07 20:08:35,Completed
3041,5,1994-10-26 14:08:35,1994-10-26 14:08:35,Completed
3042,4,2002-07-15 13:34:22,2002-07-15 13:34:22,Cancelled
3043,3,1997-06-23 04:00:36,1997-06-23 04:00:36,Completed
3044,2,1984-06-15 04:24:48,1984-06-15 04:24:48,Completed
3045,10,2018-08-17 05:40:41,2018-08-17 05:40:41,Cancelled
3046,1,1975-10-28 13:54:32,1975-10-28 13:54:32,InProgress
3047,5,2018-06-12 01:58:46,2018-06-12 01:58:46,InProgress
3048,9,1988-04-22 15:19:26,1988-04-22 15:19:26,Cancelled
3049,6,1979-12-30 15:27:28,1979-12-30 15:27:28,InProgress
3050,3,1990-01-20 23:37:57,1990-01-20 23:37:57,InProgress
3051,8,2003-03-11 00:31:13,2003-03-11 00:31:13,InProgress
3052,3,2010-05-27 06:20:37,2010-05-27 06:20:37,Cancelled
3053,5,1997-04-04 22:43:23,1997-04-04 22:43:23,Cancelled
3054,10,1991-06-26 12:18:37,1991-06-26 12:18:37,InProgress
3055,8,1981-07-02 14:02:28,1981-07-02 14:02:28,Cancelled
3056,9,1973-08-01 18:44:42,1973-08-01 18:44:42,Cancelled
3057,7,2009-03-19 20:07:39,2009-03-19 20:07:39,Completed
3058,9,1971-08-20 22:15:36,1971-08-20 22:15:36,InProgress
3059,8,2003-08-10 20:00:52,2003-08-10 20:00:52,Cancelled
3060,7,2000-03-01 00:45:07,2000-03-01 00:45:07,Completed
3061,2,1972-12-11 04:21:11,1972-12-11 04:21:11,InProgress
3062,6,1975-05-17 00:08:33,1975-05-17 00:08:33,Completed
3063,2,1988-11-13 12:20:50,1988-11-13 12:20:50,InProgress
3064,10,1977-01-28 22:25:26,1977-01-28 22:25:26,Completed
3065,7,2010-01-25 18:12:40,2010-01-25 18:12:40,InProgress
3066,9,2004-08-27 06:00:21,2004-08-27 06:00:21,Completed
3067,4,1977-09-21 17:28:49,1977-09-21 17:28:49,Completed
3068,9,1974-08-09 02:50:57,1974-08-09 02:50:57,Completed
3069,3,1984-12-10 12:30:26,1984-12-10 12:30:26,Completed
3070,9,2000-03-14 04:22:07,2000-03-14 04:22:07,Completed
3071,10,1986-01-20 23:34:47,1986-01-20 23:34:47,Cancelled
3072,8,1998-10-19 15:17:07,1998-10-19 15:17:07,InProgress
3073,8,1974-07-04 00:07:00,1974-07-04 00:07:00,Cancelled
3074,2,2005-11-23 05:13:09,2005-11-23 05:13:09,Completed
3075,4,2005-08-05 11:37:29,2005-08-05 11:37:29,InProgress
3076,2,1976-08-28 01:08:22,1976-08-28 01:08:22,InProgress
3077,8,2017-09-15 19:39:55,2017-09-15 19:39:55,Cancelled
3078,2,2004-08-27 15:39:32,2004-08-27 15:39:32,Completed
3079,2,1985-12-02 21:44:27,1985-12-02 21:44:27,Completed
3080,4,2021-02-07 15:08:26,2021-02-07 15:08:26,Cancelled
3081,3,1992-08-21 04:58:15,1992-08-21 04:58:15,Completed
3082,7,2007-02-26 14:02:16,2007-02-26 14:02:16,InProgress
3083,2,2020-01-19 14:39:43,2020-01-19 14:39:43,InProgress
3084,9,2000-06-11 15:29:35,2000-06-11 15:29:35,Completed
3085,5,1970-09-18 07:49:13,1970-09-18 07:49:13,Cancelled
3086,9,1999-01-19 18:07:54,1999-01-19 18:07:54,Cancelled
3087,10,1976-03-22 00:01:01,1976-03-22 00:01:01,Completed
3088,9,2016-12-22 23:16:31,2016-12-22 23:16:31,InProgress
3089,1,1973-11-06 21:18:05,1973-11-06 21:18:05,Completed
3090,4,2008-10-24 11:05:55,2008-10-24 11:05:55,Cancelled
3091,6,2011-09-18 05:10:32,2011-09-18 05:10:32,Cancelled
3092,10,1985-10-08 00:50:03,1985-10-08 00:50:03,InProgress
3093,3,1970-06-12 02:45:19,1970-06-12 02:45:19,Cancelled
3094,10,2001-11-13 02:59:18,2001-11-13 02:59:18,Completed
3095,8,1987-09-15 17:19:13,1987-09-15 17:19:13,Cancelled
3096,10,2015-05-14 00:53:01,2015-05-14 00:53:01,Completed
3097,9,1997-08-09 21:51:05,1997-08-09 21:51:05,Cancelled
3098,7,2003-07-13 05:03:12,2003-07-13 05:03:12,InProgress
3099,5,2004-07-15 08:14:48,2004-07-15 08:14:48,InProgress
3100,9,1981-06-29 19:00:23,1981-06-29 19:00:23,Completed
3101,3,1995-08-15 17:02:38,1995-08-15 17:02:38,Completed
3102,10,1971-02-23 14:52:05,1971-02-23 14:52:05,Cancelled
3103,6,2020-12-02 11:49:55,2020-12-02 11:49:55,Cancelled
3104,8,2004-08-02 04:35:32,2004-08-02 04:35:32,InProgress
3105,4,2017-10-25 02:38:36,2017-10-25 02:38:36,InProgress
3106,8,1994-03-11 08:45:50,1994-03-11 08:45:50,Completed
3107,7,1976-01-03 19:26:31,1976-01-03 19:26:31,Cancelled
3108,4,2002-01-13 02:58:06,2002-01-13 02:58:06,Cancelled
3109,3,2021-07-04 11:42:23,2021-07-04 11:42:23,InProgress
3110,7,2020-05-07 08:58:38,2020-05-07 08:58:38,Cancelled
3111,10,1979-05-27 16:01:41,1979-05-27 16:01:41,Cancelled
3112,5,1997-11-19 10:08:18,1997-11-19 10:08:18,Cancelled
3113,1,1987-08-18 08:04:39,1987-08-18 08:04:39,Completed
3114,5,2021-11-06 19:37:13,2021-11-06 19:37:13,Cancelled
3115,7,2008-02-20 11:21:03,2008-02-20 11:21:03,Cancelled
3116,5,1982-10-15 09:21:17,1982-10-15 09:21:17,InProgress
3117,10,1986-04-27 15:14:03,1986-04-27 15:14:03,InProgress
3118,6,1987-08-17 15:49:26,1987-08-17 15:49:26,InProgress
3119,3,2020-08-12 02:46:35,2020-08-12 02:46:35,Cancelled
3120,5,2004-02-26 05:07:49,2004-02-26 05:07:49,InProgress
3121,9,1971-05-07 09:42:55,1971-05-07 09:42:55,Completed
3122,10,2017-03-19 23:05:35,2017-03-19 23:05:35,Cancelled
3123,4,2015-02-08 22:02:49,2015-02-08 22:02:49,Cancelled
3124,7,1981-10-10 13:45:51,1981-10-10 13:45:51,InProgress
3125,2,1992-03-20 16:55:21,1992-03-20 16:55:21,Completed
3126,8,2002-03-15 15:47:10,2002-03-15 15:47:10,Cancelled
3127,8,1971-12-14 09:37:59,1971-12-14 09:37:59,Cancelled
